"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2016","WEEK #16","2016-04-24","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2016","WEEK #16","2016-04-24","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2016","WEEK #16","2016-04-24","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2016","WEEK #16","2016-04-24","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2016","WEEK #17","2016-05-01","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2016","WEEK #17","2016-05-01","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2016","WEEK #17","2016-05-01","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2016","WEEK #17","2016-05-01","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2016","WEEK #17","2016-05-01","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","57",""
"SURVEY","2016","WEEK #17","2016-05-01","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2016","WEEK #17","2016-05-01","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2016","WEEK #17","2016-05-01","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2016","WEEK #17","2016-05-01","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2016","WEEK #18","2016-05-08","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","46",""
"SURVEY","2016","WEEK #18","2016-05-08","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","28",""
"SURVEY","2016","WEEK #18","2016-05-08","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","38",""
"SURVEY","2016","WEEK #18","2016-05-08","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2016","WEEK #18","2016-05-08","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","76",""
"SURVEY","2016","WEEK #18","2016-05-08","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2016","WEEK #18","2016-05-08","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2016","WEEK #18","2016-05-08","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2016","WEEK #18","2016-05-08","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2016","WEEK #19","2016-05-15","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","64",""
"SURVEY","2016","WEEK #19","2016-05-15","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","51",""
"SURVEY","2016","WEEK #19","2016-05-15","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","51",""
"SURVEY","2016","WEEK #19","2016-05-15","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","53",""
"SURVEY","2016","WEEK #19","2016-05-15","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","85",""
"SURVEY","2016","WEEK #19","2016-05-15","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","30",""
"SURVEY","2016","WEEK #19","2016-05-15","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","22",""
"SURVEY","2016","WEEK #19","2016-05-15","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","17",""
"SURVEY","2016","WEEK #19","2016-05-15","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","17",""
"SURVEY","2016","WEEK #20","2016-05-22","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","77",""
"SURVEY","2016","WEEK #20","2016-05-22","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","75",""
"SURVEY","2016","WEEK #20","2016-05-22","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","61",""
"SURVEY","2016","WEEK #20","2016-05-22","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","78",""
"SURVEY","2016","WEEK #20","2016-05-22","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","93",""
"SURVEY","2016","WEEK #20","2016-05-22","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","51",""
"SURVEY","2016","WEEK #20","2016-05-22","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","49",""
"SURVEY","2016","WEEK #20","2016-05-22","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","42",""
"SURVEY","2016","WEEK #20","2016-05-22","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","42",""
"SURVEY","2016","WEEK #21","2016-05-29","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","87",""
"SURVEY","2016","WEEK #21","2016-05-29","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","90",""
